aggregation_version,experiment,family,phase,source_kind,model,source_model_version,source_analysis_version,protocol,regime,mode,horizon_seconds,nominal_coverage,calibrated,metric,aggregation,n_seeds,seeds,value_median,value_minimum,value_maximum,users,sessions,origins,seed_inferential_test
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,46.94197845458984,44.40527725219727,47.00791931152344,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,history_informed,300,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.935149908065796,0.924506902694702,0.9495413303375244,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0577883720397949,0.0573211908340454,0.0922660231590271,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,10.466469764709473,10.21611213684082,11.147005081176758,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.5577883720397949,0.5573211908340454,0.5922660231590271,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0577883720397949,0.0573211908340454,0.0922660231590271,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,10.466469764709473,10.21611213684082,11.147005081176758,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.5577883720397949,0.5573211908340454,0.5922660231590271,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0483058214187621,0.037171971797943,0.0614931106567382,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,21.56329917907715,20.86281394958496,22.12329864501953,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8483058214187622,0.8371719717979431,0.8614931106567383,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0483058214187621,0.037171971797943,0.0614931106567382,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,21.56329917907715,20.86281394958496,22.12329864501953,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8483058214187622,0.8371719717979431,0.8614931106567383,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0249694347381591,0.0221348166465759,0.0412460327148437,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,29.61205673217773,28.35443115234375,30.33598518371582,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.9249694347381592,0.922134816646576,0.9412460327148438,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.9,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0249694347381591,0.0245179295539855,0.0412460327148437,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.9,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0789031982421875,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.9,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,29.61205673217773,28.51224136352539,30.33598518371582,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,60,0.9,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.9249694347381592,0.9245179295539856,0.9412460327148438,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.5,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0570613145828247,0.0389955043792724,0.0630642175674438,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.5,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.5,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,13.90476894378662,13.557684898376465,14.39046859741211,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.5,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.5570613145828247,0.5389955043792725,0.5630642175674438,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.5,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0570613145828247,0.0389955043792724,0.0630642175674438,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.5,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.5,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,13.90476894378662,13.557684898376465,14.39046859741211,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.5,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.5570613145828247,0.5389955043792725,0.5630642175674438,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.8,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0340308666229247,0.0242632746696471,0.0355993628501891,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.8,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.8,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,28.084911346435547,27.6404972076416,28.91634178161621,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.8,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8340308666229248,0.8242632746696472,0.8355993628501892,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.8,true,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0340308666229247,0.0242632746696471,0.0355993628501891,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.8,true,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.8,true,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,28.084911346435547,27.6404972076416,28.91634178161621,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.8,true,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.8340308666229248,0.8242632746696472,0.8355993628501892,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.9,false,absolute_coverage_error,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.019925034046173,0.0143397212028503,0.0313614964485168,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.9,false,conformal_adjustment_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.0,0.0,0.0,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.9,false,mean_interval_width_bpm,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,38.45837020874024,37.85959243774414,39.783729553222656,144,2063,10149,False
0.22.0,held_sport,walking_hiking,evaluation,interval,history_quantile_tcn,0.12.0,,held_sport,unseen_sport__walking_hiking,zero_history,180,0.9,false,picp,"origin-within-session, session-within-user, equal-user mean",3,20260722;20260723;20260724,0.9199250340461732,0.9143397212028505,0.9313614964485168,144,2063,10149,False
